"fecha","cs","nuevos_casos","tarjetas_sanitarias","pcr_realizados","pcr_positivos","pcr_positivos_sintomas","fallecidos","casos_activos"
2020-03-03,170237,0,10869,0,0,0,0,0
2020-03-03,170301,0,12895,0,0,0,0,0
2020-03-03,170302,0,12529,0,0,0,0,0
2020-03-03,170303,0,3922,0,0,0,0,0
2020-03-03,170304,0,951,0,0,0,0,0
2020-03-03,170305,0,3138,0,0,0,0,0
2020-03-03,170306,0,5820,0,0,0,0,0
2020-03-03,170307,0,6942,0,0,0,0,0
2020-03-03,170308,0,12645,0,0,0,0,1
2020-03-03,170309,0,9107,0,0,0,0,0
2020-03-03,170310,0,994,0,0,0,0,0
2020-03-03,170311,0,2509,0,0,0,0,0
2020-03-03,170312,0,37509,0,0,0,0,0
2020-03-03,170313,0,24974,0,0,0,0,1
2020-03-03,170314,0,20862,0,0,0,0,0
2020-03-03,170315,0,13272,0,0,0,0,1
2020-03-03,170316,0,24214,0,0,0,0,0
2020-03-03,170317,0,24624,0,0,0,0,0
2020-03-03,170318,0,4732,0,0,0,0,0
2020-03-03,170319,0,1380,0,0,0,0,0
2020-03-03,170320,0,1194,0,0,0,0,0
2020-03-03,170321,0,1819,0,0,0,0,0
2020-03-03,170322,0,13267,0,0,0,0,0
2020-03-03,170323,0,4416,0,0,0,0,0
2020-03-03,170324,0,20943,0,0,0,0,0
2020-03-03,170325,0,7888,0,0,0,0,0
2020-03-03,170326,0,3473,0,0,0,0,0
2020-03-03,170327,0,9162,0,0,0,0,0
2020-03-03,170328,0,19525,0,0,0,0,0
2020-03-03,170401,0,14767,0,0,0,0,0
2020-03-03,170402,0,12031,0,0,0,0,0
2020-03-03,170403,0,6549,0,0,0,0,0
2020-03-03,170404,0,21643,0,0,0,0,0
2020-03-03,170405,0,23035,0,0,0,0,0
2020-03-03,170406,0,16506,0,0,0,0,0
2020-03-03,170407,0,2378,0,0,0,0,0
2020-03-03,170408,0,4192,0,0,0,0,0
2020-03-03,170409,0,8966,0,0,0,0,0
2020-03-03,170410,0,6758,0,0,0,0,0
2020-03-03,170411,0,12437,0,0,0,0,0
2020-03-03,170501,0,8427,0,0,0,0,0
2020-03-03,170502,0,2025,0,0,0,0,0
2020-03-03,170503,0,3774,0,0,0,0,0
2020-03-03,170504,0,3348,0,0,0,0,0
2020-03-03,170505,0,3493,0,0,0,0,0
2020-03-03,170506,0,8147,0,0,0,0,0
2020-03-03,170507,0,3907,0,0,0,0,0
2020-03-03,170508,0,18563,0,0,0,0,0
2020-03-03,170509,0,20338,0,0,0,0,0
2020-03-03,170510,0,2122,0,0,0,0,0
2020-03-03,170511,0,4763,0,0,0,0,0
2020-03-03,170512,0,3068,0,0,0,0,0
2020-03-03,170513,0,22735,0,0,0,0,1
2020-03-03,170514,0,5892,0,0,0,0,0
2020-03-03,170515,0,20913,0,0,0,0,1
2020-03-03,170516,0,1852,0,0,0,0,0
2020-03-03,170517,0,9944,0,0,0,0,0
2020-03-03,170518,0,2143,0,0,0,0,0
2020-03-03,170519,0,1729,0,0,0,0,1
2020-03-03,170520,0,6195,0,0,0,0,0
2020-03-03,170601,0,12315,0,0,0,0,0
2020-03-03,170602,0,2568,0,0,0,0,0
2020-03-03,170603,0,16077,0,0,0,0,0
2020-03-03,170604,0,2133,0,0,0,0,0
2020-03-03,170605,0,1842,0,0,0,0,0
2020-03-03,170606,0,14658,0,0,0,0,1
2020-03-03,170607,1,20551,0,0,0,0,5
2020-03-03,170608,0,3221,0,0,0,0,0
2020-03-03,170609,0,1621,0,0,0,0,0
2020-03-03,170610,0,2025,0,0,0,0,0
2020-03-03,170611,0,18811,0,0,0,0,2
2020-03-03,170612,0,25832,0,0,0,0,0
2020-03-03,170613,0,9597,0,0,0,0,0
2020-03-03,170614,0,18490,0,0,0,0,1
2020-03-03,170615,0,1808,0,0,0,0,0
2020-03-03,170616,0,2555,0,0,0,0,0
2020-03-03,170617,0,2117,0,0,0,0,1
2020-03-03,170618,0,3294,0,0,0,0,0
2020-03-03,170619,0,1823,0,0,0,0,0
2020-03-03,170620,0,1694,0,0,0,0,0
2020-03-03,170621,0,2641,0,0,0,0,0
2020-03-03,170622,0,19188,0,0,0,0,2
2020-03-03,170623,1,12018,0,0,0,0,1
2020-03-03,170624,0,10063,0,0,0,0,0
2020-03-03,170625,0,14973,0,0,0,0,0
2020-03-03,170626,0,1643,0,0,0,0,0
2020-03-03,170627,2,12332,0,0,0,0,2
2020-03-03,170628,0,18209,0,0,0,0,0
2020-03-03,170629,0,8319,0,0,0,0,0
2020-03-03,170630,0,2189,0,0,0,0,0
2020-03-03,170631,0,10466,0,0,0,0,0
2020-03-03,170633,0,4032,0,0,0,0,0
2020-03-03,170634,0,6097,0,0,0,0,0
2020-03-03,170635,0,11492,0,0,0,0,0
2020-03-03,170636,0,15412,0,0,0,0,1
2020-03-03,170637,0,9829,0,0,0,0,1
2020-03-03,170701,1,8331,0,0,0,0,2
2020-03-03,170702,0,9273,0,0,0,0,3
2020-03-03,170703,0,13904,0,0,0,0,0
2020-03-03,170704,0,1377,0,0,0,0,0
2020-03-03,170705,0,2257,0,0,0,0,0
2020-03-03,170706,0,8568,0,0,0,0,0
2020-03-03,170707,0,4359,0,0,0,0,0
2020-03-03,170708,0,22189,0,0,0,0,5
2020-03-03,170709,1,18161,0,0,0,0,1
2020-03-03,170710,0,15315,0,0,0,0,1
2020-03-03,170711,0,21485,0,0,0,0,0
2020-03-03,170712,0,2868,0,0,0,0,0
2020-03-03,170713,0,3295,0,0,0,0,0
2020-03-03,170714,0,8526,0,0,0,0,0
2020-03-03,170715,0,5361,0,0,0,0,1
2020-03-03,170716,0,821,0,0,0,0,0
2020-03-03,170801,0,3414,0,0,0,0,0
2020-03-03,170802,0,6686,0,0,0,0,0
2020-03-03,170803,0,2736,0,0,0,0,0
2020-03-03,170804,0,1393,0,0,0,0,0
2020-03-03,170805,0,5504,0,0,0,0,1
2020-03-03,170806,0,4098,0,0,0,0,0
2020-03-03,170807,0,1073,0,0,0,0,0
2020-03-03,170808,0,4206,0,0,0,0,0
2020-03-03,170809,0,3345,0,0,0,0,0
2020-03-03,170810,0,3813,0,0,0,0,1
2020-03-03,170811,0,7309,0,0,0,0,0
2020-03-03,170812,0,916,0,0,0,0,0
2020-03-03,170813,0,23699,0,0,0,0,1
2020-03-03,170814,1,19286,0,0,0,0,2
2020-03-03,170902,0,18958,0,0,0,0,1
2020-03-03,170903,0,15060,0,0,0,0,0
2020-03-03,170906,0,18813,0,0,0,0,0
2020-03-03,170907,0,25426,0,0,0,0,4
2020-03-03,170909,0,28564,0,0,0,0,0
2020-03-03,170910,0,2621,0,0,0,0,0
2020-03-03,170913,0,6557,0,0,0,0,0
2020-03-03,170914,0,1879,0,0,0,0,0
2020-03-03,170915,0,28717,0,0,0,0,1
2020-03-03,170916,0,22958,0,0,0,0,1
2020-03-03,170919,0,22294,0,0,0,0,1
2020-03-03,170920,0,11490,0,0,0,0,0
2020-03-03,170924,0,2159,0,0,0,0,0
2020-03-03,170925,0,2264,0,0,0,0,0
2020-03-03,170926,0,8743,0,0,0,0,0
2020-03-03,170927,0,26273,0,0,0,0,0
2020-03-03,170928,0,18949,0,0,0,0,0
2020-03-03,171001,0,5942,0,0,0,0,0
2020-03-03,171002,0,1317,0,0,0,0,0
2020-03-03,171003,2,14915,0,0,0,0,4
2020-03-03,171006,0,11068,0,0,0,0,0
2020-03-03,171007,0,9221,0,0,0,0,0
2020-03-03,171008,0,14118,0,0,0,0,3
2020-03-03,171009,0,16460,0,0,0,0,0
2020-03-03,171010,0,13892,0,0,0,0,0
2020-03-03,171011,0,9496,0,0,0,0,0
2020-03-03,171012,0,14232,0,0,0,0,0
2020-03-03,171013,0,11185,0,0,0,0,0
2020-03-03,171014,0,11173,0,0,0,0,1
2020-03-03,171015,0,9403,0,0,0,0,0
2020-03-03,171016,0,11564,0,0,0,0,0
2020-03-03,171017,0,5318,0,0,0,0,0
2020-03-03,171018,0,11624,0,0,0,0,1
2020-03-03,171019,0,2752,0,0,0,0,0
2020-03-03,171020,0,4373,0,0,0,0,0
2020-03-03,171021,0,8425,0,0,0,0,0
2020-03-03,171022,0,20996,0,0,0,0,2
2020-03-03,171023,0,17223,0,0,0,0,0
2020-03-03,171024,0,18242,0,0,0,0,0
2020-03-03,171025,0,8791,0,0,0,0,0
2020-03-03,171026,0,7508,0,0,0,0,0
2020-03-03,171101,0,15036,0,0,0,0,2
2020-03-03,171102,0,4604,0,0,0,0,0
2020-03-03,171103,0,521,0,0,0,0,0
2020-03-03,171104,0,12430,0,0,0,0,0
2020-03-03,171105,0,14593,0,0,0,0,0
2020-03-03,171106,0,3039,0,0,0,0,0
2020-03-03,171107,0,2982,0,0,0,0,0
2020-03-03,171108,0,1121,0,0,0,0,0
2020-03-03,171109,0,2009,0,0,0,0,0
2020-03-03,171110,0,2910,0,0,0,0,0
2020-03-03,171111,0,16715,0,0,0,0,0
2020-03-03,171112,0,12647,0,0,0,0,2
2020-03-03,171113,0,5267,0,0,0,0,0
2020-03-03,171114,0,3974,0,0,0,0,0
2020-03-03,171115,0,5162,0,0,0,0,0
2020-03-03,171116,0,3358,0,0,0,0,0
2020-03-03,171117,0,11185,0,0,0,0,1
2020-03-03,171118,0,1850,0,0,0,0,0
2020-03-03,171119,0,3578,0,0,0,0,0
2020-03-03,171120,1,20478,0,0,0,0,1
2020-03-03,171121,0,7128,0,0,0,0,0
2020-03-03,171122,0,7812,0,0,0,0,1
2020-03-04,170101,0,7598,0,0,0,0,0
2020-03-04,170102,0,13805,0,0,0,0,1
2020-03-04,170103,0,17113,0,0,0,0,0
2020-03-04,170104,0,11289,0,0,0,0,1
2020-03-04,170105,0,8657,0,0,0,0,0
2020-03-04,170106,0,2749,0,0,0,0,0
2020-03-04,170107,0,14531,0,0,0,0,0
2020-03-04,170108,0,4510,0,0,0,0,0
2020-03-04,170109,0,4590,0,0,0,0,0
2020-03-04,170110,0,5009,0,0,0,0,0
2020-03-04,170111,0,8666,0,0,0,0,0
2020-03-04,170112,0,2215,0,0,0,0,0
2020-03-04,170113,0,1428,0,0,0,0,0
2020-03-04,170114,1,5992,0,0,0,0,1
2020-03-04,170115,0,2404,0,0,0,0,0
2020-03-04,170116,0,2461,0,0,0,0,0
2020-03-04,170117,0,3570,0,0,0,0,1
2020-03-04,170118,0,1969,0,0,0,0,0
2020-03-04,170119,0,11034,0,0,0,0,0
2020-03-04,170120,0,2154,0,0,0,0,1
2020-03-04,170121,0,930,0,0,0,0,0
2020-03-04,170122,0,16079,0,0,0,0,0
2020-03-04,170201,1,19644,0,0,0,0,1
2020-03-04,170202,0,7752,0,0,0,0,0
2020-03-04,170203,0,16170,0,0,0,0,1
2020-03-04,170204,0,3893,0,0,0,0,3
2020-03-04,170205,0,8778,0,0,0,0,1
2020-03-04,170206,0,16671,0,0,0,0,0
2020-03-04,170207,0,16183,0,0,0,0,1
2020-03-04,170208,1,7313,0,0,0,0,2
2020-03-04,170209,0,11518,0,0,0,0,0
2020-03-04,170210,0,1818,0,0,0,0,2
2020-03-04,170211,0,2671,0,0,0,0,0
2020-03-04,170212,0,15253,0,0,0,0,0
2020-03-04,170213,1,15716,0,0,0,0,2
2020-03-04,170214,0,16703,0,0,0,0,1
2020-03-04,170215,0,1336,0,0,0,0,0
2020-03-04,170216,0,6027,0,0,0,0,0
2020-03-04,170217,0,17094,0,0,0,0,1
2020-03-04,170218,0,14868,0,0,0,0,0
2020-03-04,170219,0,6728,0,0,0,0,0
2020-03-04,170220,0,2784,0,0,0,0,1
2020-03-04,170221,0,18513,0,0,0,0,0
2020-03-04,170222,0,19188,0,0,0,0,0
2020-03-04,170223,0,1899,0,0,0,0,0
2020-03-04,170224,0,3159,0,0,0,0,0
2020-03-04,170225,0,5606,0,0,0,0,0
2020-03-04,170226,0,3244,0,0,0,0,1
2020-03-04,170227,1,21990,0,0,0,0,2
2020-03-04,170228,0,17245,0,0,0,0,1
2020-03-04,170229,0,441,0,0,0,0,0
2020-03-04,170230,0,549,0,0,0,0,0
2020-03-04,170231,0,974,0,0,0,0,0
2020-03-04,170232,0,919,0,0,0,0,0
2020-03-04,170233,0,2484,0,0,0,0,0
2020-03-04,170234,0,3693,0,0,0,0,0
2020-03-04,170235,0,4358,0,0,0,0,0
2020-03-04,170236,1,25227,0,0,0,0,7
2020-03-04,170237,0,10869,0,0,0,0,0
2020-03-04,170301,0,12895,0,0,0,0,0
2020-03-04,170302,0,12529,0,0,0,0,0
2020-03-04,170303,0,3922,0,0,0,0,0
2020-03-04,170304,0,951,0,0,0,0,0
2020-03-04,170305,0,3138,0,0,0,0,0
2020-03-04,170306,0,5820,0,0,0,0,0
2020-03-04,170307,0,6942,0,0,0,0,0
2020-03-04,170308,0,12645,0,0,0,0,1
2020-03-04,170309,0,9107,0,0,0,0,0
2020-03-04,170310,0,994,0,0,0,0,0
2020-03-04,170311,0,2509,0,0,0,0,0
2020-03-04,170312,0,37509,0,0,0,0,0
2020-03-04,170313,1,24974,0,0,0,0,2
2020-03-04,170314,0,20862,0,0,0,0,0
2020-03-04,170315,0,13272,0,0,0,0,1
2020-03-04,170316,1,24214,0,0,0,0,1
2020-03-04,170317,0,24624,0,0,0,0,0
2020-03-04,170318,0,4732,0,0,0,0,0
2020-03-04,170319,0,1380,0,0,0,0,0
2020-03-04,170320,0,1194,0,0,0,0,0
2020-03-04,170321,0,1819,0,0,0,0,0
2020-03-04,170322,0,13267,0,0,0,0,0
2020-03-04,170323,0,4416,0,0,0,0,0
2020-03-04,170324,0,20943,0,0,0,0,0
2020-03-04,170325,0,7888,0,0,0,0,0
2020-03-04,170326,0,3473,0,0,0,0,0
2020-03-04,170327,0,9162,0,0,0,0,0
2020-03-04,170328,0,19525,0,0,0,0,0
2020-03-04,170401,0,14767,0,0,0,0,0
2020-03-04,170402,0,12031,0,0,0,0,0
2020-03-04,170403,0,6549,0,0,0,0,0
2020-03-04,170404,0,21643,0,0,0,0,0
2020-03-04,170405,0,23035,0,0,0,0,0
2020-03-04,170406,0,16506,0,0,0,0,0
2020-03-04,170407,0,2378,0,0,0,0,0
2020-03-04,170408,0,4192,0,0,0,0,0
2020-03-04,170409,0,8966,0,0,0,0,0
2020-03-04,170410,0,6758,0,0,0,0,0
2020-03-04,170411,0,12437,0,0,0,0,0
2020-03-04,170501,0,8427,0,0,0,0,0
2020-03-04,170502,0,2025,0,0,0,0,0
2020-03-04,170503,0,3774,0,0,0,0,0
2020-03-04,170504,0,3348,0,0,0,0,0
2020-03-04,170505,0,3493,0,0,0,0,0
2020-03-04,170506,0,8147,0,0,0,0,0
2020-03-04,170507,0,3907,0,0,0,0,0
2020-03-04,170508,0,18563,0,0,0,0,0
2020-03-04,170509,0,20338,0,0,0,0,0
2020-03-04,170510,0,2122,0,0,0,0,0
2020-03-04,170511,0,4763,0,0,0,0,0
2020-03-04,170512,0,3068,0,0,0,0,0
2020-03-04,170513,1,22735,0,0,0,0,2
2020-03-04,170514,0,5892,0,0,0,0,0
2020-03-04,170515,0,20913,0,0,0,0,1
2020-03-04,170516,0,1852,0,0,0,0,0
2020-03-04,170517,0,9944,0,0,0,0,0
2020-03-04,170518,0,2143,0,0,0,0,0
2020-03-04,170519,0,1729,0,0,0,0,1
2020-03-04,170520,0,6195,0,0,0,0,0
2020-03-04,170601,0,12315,0,0,0,0,0
2020-03-04,170602,0,2568,0,0,0,0,0
2020-03-04,170603,0,16077,0,0,0,0,0
2020-03-04,170604,0,2133,0,0,0,0,0
2020-03-04,170605,0,1842,0,0,0,0,0
2020-03-04,170606,0,14658,0,0,0,0,1
2020-03-04,170607,0,20551,0,0,0,0,5
2020-03-04,170608,0,3221,0,0,0,0,0
2020-03-04,170609,0,1621,0,0,0,0,0
2020-03-04,170610,0,2025,0,0,0,0,0
2020-03-04,170611,0,18811,0,0,0,0,2
2020-03-04,170612,0,25832,0,0,0,0,0
2020-03-04,170613,0,9597,0,0,0,0,0
2020-03-04,170614,0,18490,0,0,0,0,1
2020-03-04,170615,0,1808,0,0,0,0,0
2020-03-04,170616,0,2555,0,0,0,0,0
2020-03-04,170617,0,2117,0,0,0,0,1
2020-03-04,170618,0,3294,0,0,0,0,0
2020-03-04,170619,0,1823,0,0,0,0,0
2020-03-04,170620,0,1694,0,0,0,0,0
2020-03-04,170621,0,2641,0,0,0,0,0
2020-03-04,170622,0,19188,0,0,0,0,2
2020-03-04,170623,0,12018,0,0,0,0,1
2020-03-04,170624,0,10063,0,0,0,0,0
2020-03-04,170625,0,14973,0,0,0,0,0
2020-03-04,170626,0,1643,0,0,0,0,0
2020-03-04,170627,0,12332,0,0,0,0,2
2020-03-04,170628,1,18209,0,0,0,0,1
2020-03-04,170629,0,8319,0,0,0,0,0
2020-03-04,170630,0,2189,0,0,0,0,0
2020-03-04,170631,0,10466,0,0,0,0,0
2020-03-04,170633,0,4032,0,0,0,0,0
2020-03-04,170634,0,6097,0,0,0,0,0
2020-03-04,170635,0,11492,0,0,0,0,0
2020-03-04,170636,0,15412,0,0,0,0,1
2020-03-04,170637,0,9829,0,0,0,0,1
2020-03-04,170701,0,8331,0,0,0,0,2
2020-03-04,170702,0,9273,0,0,0,0,3
2020-03-04,170703,0,13904,0,0,0,0,0
2020-03-04,170704,0,1377,0,0,0,0,0
2020-03-04,170705,0,2257,0,0,0,0,0
2020-03-04,170706,0,8568,0,0,0,0,0
2020-03-04,170707,0,4359,0,0,0,0,0
2020-03-04,170708,0,22189,0,0,0,0,5
2020-03-04,170709,2,18161,0,0,0,0,3
2020-03-04,170710,1,15315,0,0,0,0,2
2020-03-04,170711,0,21485,0,0,0,0,0
2020-03-04,170712,0,2868,0,0,0,0,0
2020-03-04,170713,0,3295,0,0,0,0,0
2020-03-04,170714,0,8526,0,0,0,0,0
2020-03-04,170715,0,5361,0,0,0,0,1
2020-03-04,170716,0,821,0,0,0,0,0
2020-03-04,170801,0,3414,0,0,0,0,0
2020-03-04,170802,0,6686,0,0,0,0,0
2020-03-04,170803,0,2736,0,0,0,0,0
2020-03-04,170804,0,1393,0,0,0,0,0
2020-03-04,170805,0,5504,0,0,0,0,1
2020-03-04,170806,0,4098,0,0,0,0,0
2020-03-04,170807,0,1073,0,0,0,0,0
2020-03-04,170808,0,4206,0,0,0,0,0
2020-03-04,170809,0,3345,0,0,0,0,0
2020-03-04,170810,0,3813,0,0,0,0,1
2020-03-04,170811,0,7309,0,0,0,0,0
2020-03-04,170812,0,916,0,0,0,0,0
2020-03-04,170813,0,23699,0,0,0,0,1
2020-03-04,170814,0,19286,0,0,0,0,2
2020-03-04,170902,0,18958,0,0,0,0,1
2020-03-04,170903,0,15060,0,0,0,0,0
2020-03-04,170906,0,18813,0,0,0,0,0
2020-03-04,170907,1,25426,0,0,0,0,5
2020-03-04,170909,0,28564,0,0,0,0,0
2020-03-04,170910,0,2621,0,0,0,0,0
2020-03-04,170913,0,6557,0,0,0,0,0
2020-03-04,170914,0,1879,0,0,0,0,0
2020-03-04,170915,0,28717,0,0,0,0,1
2020-03-04,170916,0,22958,0,0,0,0,1
2020-03-04,170919,1,22294,0,0,0,0,2
2020-03-04,170920,0,11490,0,0,0,0,0
2020-03-04,170924,0,2159,0,0,0,0,0
2020-03-04,170925,0,2264,0,0,0,0,0
2020-03-04,170926,0,8743,0,0,0,0,0
2020-03-04,170927,0,26273,0,0,0,0,0
2020-03-04,170928,0,18949,0,0,0,0,0
2020-03-04,171001,0,5942,0,0,0,0,0
2020-03-04,171002,0,1317,0,0,0,0,0
2020-03-04,171003,1,14915,0,0,0,0,5
2020-03-04,171006,0,11068,0,0,0,0,0
2020-03-04,171007,0,9221,0,0,0,0,0
2020-03-04,171008,0,14118,0,0,0,0,3
2020-03-04,171009,0,16460,0,0,0,0,0
2020-03-04,171010,2,13892,0,0,0,0,2
2020-03-04,171011,0,9496,0,0,0,0,0
2020-03-04,171012,0,14232,0,0,0,0,0
2020-03-04,171013,0,11185,0,0,0,0,0
2020-03-04,171014,0,11173,0,0,0,0,1
2020-03-04,171015,0,9403,0,0,0,0,0
2020-03-04,171016,0,11564,0,0,0,0,0
2020-03-04,171017,0,5318,0,0,0,0,0
2020-03-04,171018,0,11624,0,0,0,0,1
2020-03-04,171019,0,2752,0,0,0,0,0
2020-03-04,171020,0,4373,0,0,0,0,0
2020-03-04,171021,0,8425,0,0,0,0,0
2020-03-04,171022,0,20996,0,0,0,0,2
2020-03-04,171023,0,17223,0,0,0,0,0
2020-03-04,171024,0,18242,0,0,0,0,0
2020-03-04,171025,0,8791,0,0,0,0,0
2020-03-04,171026,0,7508,0,0,0,0,0
2020-03-04,171101,0,15036,0,0,0,0,2
2020-03-04,171102,0,4604,0,0,0,0,0
2020-03-04,171103,0,521,0,0,0,0,0
2020-03-04,171104,0,12430,0,0,0,0,0
2020-03-04,171105,0,14593,0,0,0,0,0
2020-03-04,171106,0,3039,0,0,0,0,0
2020-03-04,171107,0,2982,0,0,0,0,0
2020-03-04,171108,0,1121,0,0,0,0,0
2020-03-04,171109,0,2009,0,0,0,0,0
2020-03-04,171110,0,2910,0,0,0,0,0
2020-03-04,171111,0,16715,0,0,0,0,0
2020-03-04,171112,0,12647,0,0,0,0,2
2020-03-04,171113,0,5267,0,0,0,0,0
2020-03-04,171114,0,3974,0,0,0,0,0
2020-03-04,171115,0,5162,0,0,0,0,0
2020-03-04,171116,0,3358,0,0,0,0,0
2020-03-04,171117,0,11185,0,0,0,0,1
2020-03-04,171118,0,1850,0,0,0,0,0
2020-03-04,171119,1,3578,0,0,0,0,1
2020-03-04,171120,0,20478,0,0,0,0,1
2020-03-04,171121,0,7128,0,0,0,0,0
2020-03-04,171122,0,7812,0,0,0,0,1
2020-03-05,170101,0,7598,0,0,0,0,0
2020-03-05,170102,1,13805,0,0,0,0,2
2020-03-05,170103,0,17113,0,0,0,0,0
2020-03-05,170104,0,11289,0,0,0,0,1
2020-03-05,170105,0,8657,0,0,0,0,0
2020-03-05,170106,0,2749,0,0,0,0,0
2020-03-05,170107,0,14531,0,0,0,0,0
2020-03-05,170108,0,4510,0,0,0,0,0
2020-03-05,170109,0,4590,0,0,0,0,0
2020-03-05,170110,0,5009,0,0,0,0,0
2020-03-05,170111,0,8666,0,0,0,0,0
2020-03-05,170112,0,2215,0,0,0,0,0
2020-03-05,170113,0,1428,0,0,0,0,0
2020-03-05,170114,0,5992,0,0,0,0,1
2020-03-05,170115,0,2404,0,0,0,0,0
2020-03-05,170116,0,2461,0,0,0,0,0
2020-03-05,170117,0,3570,0,0,0,0,1
2020-03-05,170118,0,1969,0,0,0,0,0
2020-03-05,170119,0,11034,0,0,0,0,0
2020-03-05,170120,0,2154,0,0,0,0,1
2020-03-05,170121,0,930,0,0,0,0,0
2020-03-05,170122,0,16079,0,0,0,0,0
2020-03-05,170201,0,19644,0,0,0,0,1
2020-03-05,170202,0,7752,0,0,0,0,0
2020-03-05,170203,0,16170,0,0,0,0,1
2020-03-05,170204,0,3893,0,0,0,0,3
2020-03-05,170205,0,8778,0,0,0,0,1
2020-03-05,170206,0,16671,0,0,0,0,0
2020-03-05,170207,0,16183,0,0,0,0,1
2020-03-05,170208,0,7313,0,0,0,0,2
2020-03-05,170209,0,11518,0,0,0,0,0
2020-03-05,170210,0,1818,0,0,0,0,2
2020-03-05,170211,0,2671,0,0,0,0,0
2020-03-05,170212,0,15253,0,0,0,0,0
2020-03-05,170213,0,15716,0,0,0,0,2
2020-03-05,170214,0,16703,0,0,0,0,1
2020-03-05,170215,0,1336,0,0,0,0,0
2020-03-05,170216,0,6027,0,0,0,0,0
2020-03-05,170217,2,17094,0,0,0,0,3
2020-03-05,170218,0,14868,0,0,0,0,0
2020-03-05,170219,0,6728,0,0,0,0,0
2020-03-05,170220,0,2784,0,0,0,0,1
2020-03-05,170221,0,18513,0,0,0,0,0
2020-03-05,170222,3,19188,0,0,0,0,3
2020-03-05,170223,0,1899,0,0,0,0,0
2020-03-05,170224,0,3159,0,0,0,0,0
2020-03-05,170225,0,5606,0,0,0,0,0
2020-03-05,170226,0,3244,0,0,0,0,1
2020-03-05,170227,0,21990,0,0,0,0,2
2020-03-05,170228,1,17245,0,0,0,0,2
2020-03-05,170229,0,441,0,0,0,0,0
2020-03-05,170230,0,549,0,0,0,0,0
2020-03-05,170231,0,974,0,0,0,0,0
2020-03-05,170232,0,919,0,0,0,0,0
2020-03-05,170233,0,2484,0,0,0,0,0
2020-03-05,170234,0,3693,0,0,0,0,0
2020-03-05,170235,0,4358,0,0,0,0,0
2020-03-05,170236,0,25227,0,0,0,0,7
2020-03-05,170237,0,10869,0,0,0,0,0
2020-03-05,170301,0,12895,0,0,0,0,0
2020-03-05,170302,0,12529,0,0,0,0,0
2020-03-05,170303,0,3922,0,0,0,0,0
2020-03-05,170304,0,951,0,0,0,0,0
2020-03-05,170305,0,3138,0,0,0,0,0
2020-03-05,170306,0,5820,0,0,0,0,0
2020-03-05,170307,0,6942,0,0,0,0,0
2020-03-05,170308,0,12645,0,0,0,0,1
2020-03-05,170309,0,9107,0,0,0,0,0
2020-03-05,170310,0,994,0,0,0,0,0
2020-03-05,170311,0,2509,0,0,0,0,0
2020-03-05,170312,0,37509,0,0,0,0,0
2020-03-05,170313,0,24974,0,0,0,0,2
2020-03-05,170314,0,20862,0,0,0,0,0
2020-03-05,170315,0,13272,0,0,0,0,1
2020-03-05,170316,0,24214,0,0,0,0,1
2020-03-05,170317,0,24624,0,0,0,0,0
2020-03-05,170318,0,4732,0,0,0,0,0
2020-03-05,170319,0,1380,0,0,0,0,0
2020-03-05,170320,0,1194,0,0,0,0,0
2020-03-05,170321,0,1819,0,0,0,0,0
2020-03-05,170322,0,13267,0,0,0,0,0
2020-03-05,170323,0,4416,0,0,0,0,0
2020-03-05,170324,0,20943,0,0,0,0,0
2020-03-05,170325,0,7888,0,0,0,0,0
2020-03-05,170326,0,3473,0,0,0,0,0
2020-03-05,170327,0,9162,0,0,0,0,0
2020-03-05,170328,0,19525,0,0,0,0,0
2020-03-05,170401,0,14767,0,0,0,0,0
2020-03-05,170402,0,12031,0,0,0,0,0
2020-03-05,170403,0,6549,0,0,0,0,0
2020-03-05,170404,0,21643,0,0,0,0,0
2020-03-05,170405,0,23035,0,0,0,0,0
2020-03-05,170406,0,16506,0,0,0,0,0
2020-03-05,170407,0,2378,0,0,0,0,0
2020-03-05,170408,0,4192,0,0,0,0,0
2020-03-05,170409,0,8966,0,0,0,0,0
2020-03-05,170410,0,6758,0,0,0,0,0
2020-03-05,170411,0,12437,0,0,0,0,0
2020-03-05,170501,0,8427,0,0,0,0,0
2020-03-05,170502,0,2025,0,0,0,0,0
2020-03-05,170503,0,3774,0,0,0,0,0
2020-03-05,170504,0,3348,0,0,0,0,0
2020-03-05,170505,0,3493,0,0,0,0,0
2020-03-05,170506,0,8147,0,0,0,0,0
2020-03-05,170507,0,3907,0,0,0,0,0
2020-03-05,170508,0,18563,0,0,0,0,0
2020-03-05,170509,0,20338,0,0,0,0,0
2020-03-05,170510,0,2122,0,0,0,0,0
2020-03-05,170511,0,4763,0,0,0,0,0
2020-03-05,170512,0,3068,0,0,0,0,0
2020-03-05,170513,0,22735,0,0,0,0,2
2020-03-05,170514,0,5892,0,0,0,0,0
2020-03-05,170515,0,20913,0,0,0,0,1
2020-03-05,170516,0,1852,0,0,0,0,0
2020-03-05,170517,0,9944,0,0,0,0,0
2020-03-05,170518,0,2143,0,0,0,0,0
2020-03-05,170519,0,1729,0,0,0,0,1
2020-03-05,170520,0,6195,0,0,0,0,0
2020-03-05,170601,0,12315,0,0,0,0,0
2020-03-05,170602,0,2568,0,0,0,0,0
2020-03-05,170603,0,16077,0,0,0,0,0
2020-03-05,170604,0,2133,0,0,0,0,0
